ETF Code,ETF Name,Fund Cash Component,Shares Outstanding,Fund Date
2083,NEXT FUNDS Japan Growth Equity Active Exchange Traded Fund,55474950.0000,960000,20260826

Code,Name,ISIN,Exchange,Currency,Shares Amount,Stock Price
7366,LITALICO INC,JP3974470001,TSE,JPY,7800.0000000000,1927
7532,PAN PACIFIC INTL H,JP3639650005,TSE,JPY,64200.0000000000,814
7550,ZENSHO HOLDINGS,JP3429300001,TSE,JPY,6800.0000000000,11685
7730,MANI INC,JP3869920003,TSE,JPY,15000.0000000000,1614
7741,HOYA CORP,JP3837800006,TSE,JPY,2900.0000000000,24995
7747,ASAHI INTECC CO LT,JP3110650003,TSE,JPY,3100.0000000000,4024
7832,BANDAI NAMCO HLDGS,JP3778630008,TSE,JPY,2100.0000000000,5576
7936,ASICS CORP,JP3118000003,TSE,JPY,22400.0000000000,4695
8001,ITOCHU CORP,JP3143600009,TSE,JPY,11900.0000000000,2118
8002,MARUBENI CORP,JP3877600001,TSE,JPY,2700.0000000000,4957
8015,TOYOTA TSUSHO CORP,JP3635000007,TSE,JPY,9200.0000000000,7484
8035,TOKYO ELECTRON,JP3571400005,TSE,JPY,100.0000000000,55410
8053,SUMITOMO CORP,JP3404600003,TSE,JPY,26000.0000000000,1769
8111,GOLDWIN INC,JP3306600002,TSE,JPY,9200.0000000000,2185
8306,MITSUBISHI UFJ FIN,JP3902900004,TSE,JPY,6700.0000000000,3529
8750,DAIICHI LIFE GP,JP3476480003,TSE,JPY,23300.0000000000,1802
8766,TOKIO MARINE HLDG,JP3910660004,TSE,JPY,6200.0000000000,7408
8830,SUMITOMO RLTY&DEV,JP3409000001,TSE,JPY,12500.0000000000,3402
9697,CAPCOM CO LTD,JP3218900003,TSE,JPY,6600.0000000000,4266
9766,KONAMI GROUP CORP,JP3300200007,TSE,JPY,1500.0000000000,22190
9830,TRUSCO NAKAYAMA,JP3635500006,TSE,JPY,8700.0000000000,2364
9983,FAST RETAILING CO,JP3802300008,TSE,JPY,100.0000000000,72530
9984,SOFTBANK GROUP CO,JP3436100006,TSE,JPY,14800.0000000000,5087
